Time,Household,Peer,X_p
2019-01-01 16:00:00+00:00,H1,H2,0.0
2019-01-01 16:00:00+00:00,H1,H3,0.0
2019-01-01 16:00:00+00:00,H1,H4,0.0
2019-01-01 16:00:00+00:00,H2,H1,0.0
2019-01-01 16:00:00+00:00,H2,H2,0.0
2019-01-01 16:00:00+00:00,H2,H3,0.0
2019-01-01 16:00:00+00:00,H2,H4,0.0
2019-01-01 16:00:00+00:00,H3,H1,0.0
2019-01-01 16:00:00+00:00,H3,H2,0.0
2019-01-01 16:00:00+00:00,H3,H3,0.0
2019-01-01 16:00:00+00:00,H3,H4,0.0
2019-01-01 16:00:00+00:00,H4,H1,0.0
2019-01-01 16:00:00+00:00,H4,H2,0.0
2019-01-01 16:00:00+00:00,H4,H3,0.0
2019-01-01 16:00:00+00:00,H4,H4,0.0
2019-01-01 16:30:00+00:00,H1,H1,0.0
2019-01-01 16:30:00+00:00,H1,H2,0.0
2019-01-01 16:30:00+00:00,H1,H3,0.148049629439912
2019-01-01 16:30:00+00:00,H1,H4,0.160845315150174
2019-01-01 16:30:00+00:00,H2,H1,0.0
2019-01-01 16:30:00+00:00,H2,H2,0.0
2019-01-01 16:30:00+00:00,H2,H3,0.0
2019-01-01 16:30:00+00:00,H2,H4,0.348894944590086
2019-01-01 16:30:00+00:00,H3,H1,0.0
2019-01-01 16:30:00+00:00,H3,H2,0.0
2019-01-01 16:30:00+00:00,H3,H3,0.0
2019-01-01 16:30:00+00:00,H3,H4,0.0
2019-01-01 16:30:00+00:00,H4,H1,0.0
2019-01-01 16:30:00+00:00,H4,H2,0.0
2019-01-01 16:30:00+00:00,H4,H3,0.0
2019-01-01 16:30:00+00:00,H4,H4,0.0
2019-01-01 17:00:00+00:00,H1,H1,0.0
2019-01-01 17:00:00+00:00,H1,H2,0.0
2019-01-01 17:00:00+00:00,H1,H3,0.015903820123756
2019-01-01 17:00:00+00:00,H1,H4,0.19979700768704
2019-01-01 17:00:00+00:00,H2,H1,0.0
2019-01-01 17:00:00+00:00,H2,H2,0.0
2019-01-01 17:00:00+00:00,H2,H3,0.0
2019-01-01 17:00:00+00:00,H2,H4,0.385700827810796
2019-01-01 17:00:00+00:00,H3,H1,0.0
2019-01-01 17:00:00+00:00,H3,H2,0.0
2019-01-01 17:00:00+00:00,H3,H3,0.0
2019-01-01 17:00:00+00:00,H3,H4,0.0
2019-01-01 17:00:00+00:00,H4,H1,0.0
2019-01-01 17:00:00+00:00,H4,H2,0.0
2019-01-01 17:00:00+00:00,H4,H3,0.0
2019-01-01 17:00:00+00:00,H4,H4,0.0
2019-01-01 17:30:00+00:00,H1,H1,0.0
2019-01-01 17:30:00+00:00,H1,H2,0.0
2019-01-01 17:30:00+00:00,H1,H3,0.0417338804398771
2019-01-01 17:30:00+00:00,H1,H4,0.302762929909932
2019-01-01 17:30:00+00:00,H2,H1,0.0
2019-01-01 17:30:00+00:00,H2,H2,0.0
2019-01-01 17:30:00+00:00,H2,H3,0.0
2019-01-01 17:30:00+00:00,H2,H4,0.437496810349809
2019-01-01 17:30:00+00:00,H3,H1,0.0
2019-01-01 17:30:00+00:00,H3,H2,0.0
2019-01-01 17:30:00+00:00,H3,H3,0.0
2019-01-01 17:30:00+00:00,H3,H4,0.0
2019-01-01 17:30:00+00:00,H4,H1,0.0
2019-01-01 17:30:00+00:00,H4,H2,0.0
2019-01-01 17:30:00+00:00,H4,H3,0.0
2019-01-01 17:30:00+00:00,H4,H4,0.0
2019-01-01 18:00:00+00:00,H1,H1,0.0
2019-01-01 18:00:00+00:00,H1,H2,0.0
2019-01-01 18:00:00+00:00,H1,H3,0.0
2019-01-01 18:00:00+00:00,H1,H4,0.79004329004329
2019-01-01 18:00:00+00:00,H2,H1,0.0
2019-01-01 18:00:00+00:00,H2,H2,0.0
2019-01-01 18:00:00+00:00,H2,H3,0.0
2019-01-01 18:00:00+00:00,H2,H4,0.0
2019-01-01 18:00:00+00:00,H3,H1,0.0
2019-01-01 18:00:00+00:00,H3,H2,0.0
2019-01-01 18:00:00+00:00,H3,H3,0.0
2019-01-01 18:00:00+00:00,H3,H4,0.0
2019-01-01 18:00:00+00:00,H4,H1,0.0
2019-01-01 18:00:00+00:00,H4,H2,0.0
2019-01-01 18:00:00+00:00,H4,H3,0.0
2019-01-01 18:00:00+00:00,H4,H4,0.0
2019-01-01 18:30:00+00:00,H1,H1,0.0
2019-01-01 18:30:00+00:00,H1,H2,0.0
2019-01-01 18:30:00+00:00,H1,H3,0.0
2019-01-01 18:30:00+00:00,H1,H4,1.17695670995671
2019-01-01 18:30:00+00:00,H2,H1,0.0
2019-01-01 18:30:00+00:00,H2,H2,0.0
2019-01-01 18:30:00+00:00,H2,H3,0.0
2019-01-01 18:30:00+00:00,H2,H4,0.0
2019-01-01 18:30:00+00:00,H3,H1,0.0
2019-01-01 18:30:00+00:00,H3,H2,0.0
2019-01-01 18:30:00+00:00,H3,H3,0.0
2019-01-01 18:30:00+00:00,H3,H4,0.0
2019-01-01 18:30:00+00:00,H4,H1,0.0
2019-01-01 18:30:00+00:00,H4,H2,0.0
2019-01-01 18:30:00+00:00,H4,H3,0.0
2019-01-01 18:30:00+00:00,H4,H4,0.0
2019-01-01 19:00:00+00:00,H1,H1,0.0
2019-01-01 19:00:00+00:00,H1,H2,0.0
2019-01-01 19:00:00+00:00,H1,H3,0.0
2019-01-01 19:00:00+00:00,H1,H4,0.0
2019-01-01 19:00:00+00:00,H2,H1,0.0
2019-01-01 19:00:00+00:00,H2,H2,0.0
2019-01-01 19:00:00+00:00,H2,H3,0.0
2019-01-01 19:00:00+00:00,H2,H4,0.0
2019-01-01 19:00:00+00:00,H3,H1,0.0
2019-01-01 19:00:00+00:00,H3,H2,0.0
2019-01-01 19:00:00+00:00,H3,H3,0.0
2019-01-01 19:00:00+00:00,H3,H4,0.0
2019-01-01 19:00:00+00:00,H4,H1,0.0
2019-01-01 19:00:00+00:00,H4,H2,0.0
2019-01-01 19:00:00+00:00,H4,H3,0.0
2019-01-01 19:00:00+00:00,H4,H4,0.0
2019-01-01 19:30:00+00:00,H1,H1,0.0
2019-01-01 19:30:00+00:00,H1,H2,0.0
2019-01-01 19:30:00+00:00,H1,H3,0.0
2019-01-01 19:30:00+00:00,H1,H4,0.0
2019-01-01 19:30:00+00:00,H2,H1,0.0
2019-01-01 19:30:00+00:00,H2,H2,0.0
2019-01-01 19:30:00+00:00,H2,H3,0.0
2019-01-01 19:30:00+00:00,H2,H4,0.0
2019-01-01 19:30:00+00:00,H3,H1,0.0
2019-01-01 19:30:00+00:00,H3,H2,0.0
2019-01-01 19:30:00+00:00,H3,H3,0.0
2019-01-01 19:30:00+00:00,H3,H4,0.0
2019-01-01 19:30:00+00:00,H4,H1,0.0
2019-01-01 19:30:00+00:00,H4,H2,0.0
2019-01-01 19:30:00+00:00,H4,H3,0.0
2019-01-01 19:30:00+00:00,H4,H4,0.0
2019-01-01 20:00:00+00:00,H1,H1,0.0
2019-01-01 20:00:00+00:00,H1,H2,0.0
2019-01-01 20:00:00+00:00,H1,H3,0.0
2019-01-01 20:00:00+00:00,H1,H4,0.0
2019-01-01 20:00:00+00:00,H2,H1,0.0
2019-01-01 20:00:00+00:00,H2,H2,0.0
2019-01-01 20:00:00+00:00,H2,H3,0.0
2019-01-01 20:00:00+00:00,H2,H4,0.0
2019-01-01 20:00:00+00:00,H3,H1,0.0
2019-01-01 20:00:00+00:00,H3,H2,0.0
2019-01-01 20:00:00+00:00,H3,H3,0.0
2019-01-01 20:00:00+00:00,H3,H4,0.0
2019-01-01 20:00:00+00:00,H4,H1,0.0
2019-01-01 20:00:00+00:00,H4,H2,0.0
2019-01-01 20:00:00+00:00,H4,H3,0.0
2019-01-01 20:00:00+00:00,H4,H4,0.0
2019-01-01 20:30:00+00:00,H1,H1,0.0
2019-01-01 20:30:00+00:00,H1,H2,0.0
2019-01-01 20:30:00+00:00,H1,H3,0.0
2019-01-01 20:30:00+00:00,H1,H4,0.0
2019-01-01 20:30:00+00:00,H2,H1,0.0
2019-01-01 20:30:00+00:00,H2,H2,0.0
2019-01-01 20:30:00+00:00,H2,H3,0.0
2019-01-01 20:30:00+00:00,H2,H4,0.0
2019-01-01 20:30:00+00:00,H3,H1,0.0
2019-01-01 20:30:00+00:00,H3,H2,0.0
2019-01-01 20:30:00+00:00,H3,H3,0.0
2019-01-01 20:30:00+00:00,H3,H4,0.0
2019-01-01 20:30:00+00:00,H4,H1,0.0
2019-01-01 20:30:00+00:00,H4,H2,0.0
2019-01-01 20:30:00+00:00,H4,H3,0.0
2019-01-01 20:30:00+00:00,H4,H4,0.0
2019-01-01 21:00:00+00:00,H1,H1,0.0
2019-01-01 21:00:00+00:00,H1,H2,0.0
2019-01-01 21:00:00+00:00,H1,H3,0.0
2019-01-01 21:00:00+00:00,H1,H4,0.0
2019-01-01 21:00:00+00:00,H2,H1,0.0
2019-01-01 21:00:00+00:00,H2,H2,0.0
2019-01-01 21:00:00+00:00,H2,H3,0.0
2019-01-01 21:00:00+00:00,H2,H4,0.0
2019-01-01 21:00:00+00:00,H3,H1,0.0
2019-01-01 21:00:00+00:00,H3,H2,0.0
2019-01-01 21:00:00+00:00,H3,H3,0.0
2019-01-01 21:00:00+00:00,H3,H4,0.0
2019-01-01 21:00:00+00:00,H4,H1,0.0
2019-01-01 21:00:00+00:00,H4,H2,0.0
2019-01-01 21:00:00+00:00,H4,H3,0.0
2019-01-01 21:00:00+00:00,H4,H4,0.0
2019-01-01 21:30:00+00:00,H1,H1,0.0
2019-01-01 21:30:00+00:00,H1,H2,0.0
2019-01-01 21:30:00+00:00,H1,H3,0.0
2019-01-01 21:30:00+00:00,H1,H4,0.0
2019-01-01 21:30:00+00:00,H2,H1,0.0
2019-01-01 21:30:00+00:00,H2,H2,0.0
2019-01-01 21:30:00+00:00,H2,H3,0.0
2019-01-01 21:30:00+00:00,H2,H4,0.0
2019-01-01 21:30:00+00:00,H3,H1,0.0
2019-01-01 21:30:00+00:00,H3,H2,0.0
2019-01-01 21:30:00+00:00,H3,H3,0.0
2019-01-01 21:30:00+00:00,H3,H4,0.0
2019-01-01 21:30:00+00:00,H4,H1,0.0
2019-01-01 21:30:00+00:00,H4,H2,0.0
2019-01-01 21:30:00+00:00,H4,H3,0.0
2019-01-01 21:30:00+00:00,H4,H4,0.0
2019-01-01 22:00:00+00:00,H1,H1,0.0
2019-01-01 22:00:00+00:00,H1,H2,0.0
2019-01-01 22:00:00+00:00,H1,H3,0.0
2019-01-01 22:00:00+00:00,H1,H4,0.0
2019-01-01 22:00:00+00:00,H2,H1,0.0
2019-01-01 22:00:00+00:00,H2,H2,0.0
2019-01-01 22:00:00+00:00,H2,H3,0.0
2019-01-01 22:00:00+00:00,H2,H4,0.0
2019-01-01 22:00:00+00:00,H3,H1,0.0
2019-01-01 22:00:00+00:00,H3,H2,0.0
2019-01-01 22:00:00+00:00,H3,H3,0.0
2019-01-01 22:00:00+00:00,H3,H4,0.0
2019-01-01 22:00:00+00:00,H4,H1,0.0
2019-01-01 22:00:00+00:00,H4,H2,0.0
2019-01-01 22:00:00+00:00,H4,H3,0.0
2019-01-01 22:00:00+00:00,H4,H4,0.0
2019-01-01 22:30:00+00:00,H1,H1,0.0
2019-01-01 22:30:00+00:00,H1,H2,0.0
2019-01-01 22:30:00+00:00,H1,H3,0.0
2019-01-01 22:30:00+00:00,H1,H4,0.0
2019-01-01 22:30:00+00:00,H2,H1,0.0
2019-01-01 22:30:00+00:00,H2,H2,0.0
2019-01-01 22:30:00+00:00,H2,H3,0.0
2019-01-01 22:30:00+00:00,H2,H4,0.0
2019-01-01 22:30:00+00:00,H3,H1,0.0
2019-01-01 22:30:00+00:00,H3,H2,0.0
2019-01-01 22:30:00+00:00,H3,H3,0.0
2019-01-01 22:30:00+00:00,H3,H4,0.0
2019-01-01 22:30:00+00:00,H4,H1,0.0
2019-01-01 22:30:00+00:00,H4,H2,0.0
2019-01-01 22:30:00+00:00,H4,H3,0.0
2019-01-01 22:30:00+00:00,H4,H4,0.0
2019-01-01 23:00:00+00:00,H1,H1,0.0
2019-01-01 23:00:00+00:00,H1,H2,0.0
2019-01-01 23:00:00+00:00,H1,H3,0.0
2019-01-01 23:00:00+00:00,H1,H4,0.0
2019-01-01 23:00:00+00:00,H2,H1,0.0
2019-01-01 23:00:00+00:00,H2,H2,0.0
2019-01-01 23:00:00+00:00,H2,H3,0.0
2019-01-01 23:00:00+00:00,H2,H4,0.0
2019-01-01 23:00:00+00:00,H3,H1,0.0
2019-01-01 23:00:00+00:00,H3,H2,0.0
2019-01-01 23:00:00+00:00,H3,H3,0.0
2019-01-01 23:00:00+00:00,H3,H4,0.0
2019-01-01 23:00:00+00:00,H4,H1,0.0
2019-01-01 23:00:00+00:00,H4,H2,0.0
2019-01-01 23:00:00+00:00,H4,H3,0.0
2019-01-01 23:00:00+00:00,H4,H4,0.0
2019-01-01 23:30:00+00:00,H1,H1,0.0
2019-01-01 23:30:00+00:00,H1,H2,0.0
2019-01-01 23:30:00+00:00,H1,H3,0.0
2019-01-01 23:30:00+00:00,H1,H4,0.0
2019-01-01 23:30:00+00:00,H2,H1,0.0
2019-01-01 23:30:00+00:00,H2,H2,0.0
2019-01-01 23:30:00+00:00,H2,H3,0.0
2019-01-01 23:30:00+00:00,H2,H4,0.0
2019-01-01 23:30:00+00:00,H3,H1,0.0
2019-01-01 23:30:00+00:00,H3,H2,0.0
2019-01-01 23:30:00+00:00,H3,H3,0.0
2019-01-01 23:30:00+00:00,H3,H4,0.0
2019-01-01 23:30:00+00:00,H4,H1,0.0
2019-01-01 23:30:00+00:00,H4,H2,0.0
2019-01-01 23:30:00+00:00,H4,H3,0.0
2019-01-01 23:30:00+00:00,H4,H4,0.0
2019-01-02 00:00:00+00:00,H1,H1,0.0
2019-01-02 00:00:00+00:00,H1,H2,0.0
2019-01-02 00:00:00+00:00,H1,H3,0.0
2019-01-02 00:00:00+00:00,H1,H4,0.0
2019-01-02 00:00:00+00:00,H2,H1,0.0
2019-01-02 00:00:00+00:00,H2,H2,0.0
2019-01-02 00:00:00+00:00,H2,H3,0.0
2019-01-02 00:00:00+00:00,H2,H4,0.0
2019-01-02 00:00:00+00:00,H3,H1,0.0
2019-01-02 00:00:00+00:00,H3,H2,0.0
2019-01-02 00:00:00+00:00,H3,H3,0.0
2019-01-02 00:00:00+00:00,H3,H4,0.0
2019-01-02 00:00:00+00:00,H4,H1,0.0
2019-01-02 00:00:00+00:00,H4,H2,0.0
2019-01-02 00:00:00+00:00,H4,H3,0.0
2019-01-02 00:00:00+00:00,H4,H4,0.0
2019-01-02 00:30:00+00:00,H1,H1,0.0
2019-01-02 00:30:00+00:00,H1,H2,0.0
2019-01-02 00:30:00+00:00,H1,H3,0.0
2019-01-02 00:30:00+00:00,H1,H4,0.0
2019-01-02 00:30:00+00:00,H2,H1,0.0
2019-01-02 00:30:00+00:00,H2,H2,0.0
2019-01-02 00:30:00+00:00,H2,H3,0.0
2019-01-02 00:30:00+00:00,H2,H4,0.0
2019-01-02 00:30:00+00:00,H3,H1,0.0
2019-01-02 00:30:00+00:00,H3,H2,0.0
2019-01-02 00:30:00+00:00,H3,H3,0.0
2019-01-02 00:30:00+00:00,H3,H4,0.0
2019-01-02 00:30:00+00:00,H4,H1,0.0
2019-01-02 00:30:00+00:00,H4,H2,0.0
2019-01-02 00:30:00+00:00,H4,H3,0.0
2019-01-02 00:30:00+00:00,H4,H4,0.0
2019-01-02 01:00:00+00:00,H1,H1,0.0
2019-01-02 01:00:00+00:00,H1,H2,0.0
2019-01-02 01:00:00+00:00,H1,H3,0.0
2019-01-02 01:00:00+00:00,H1,H4,0.0
2019-01-02 01:00:00+00:00,H2,H1,0.0
2019-01-02 01:00:00+00:00,H2,H2,0.0
2019-01-02 01:00:00+00:00,H2,H3,0.0
2019-01-02 01:00:00+00:00,H2,H4,0.0
2019-01-02 01:00:00+00:00,H3,H1,0.0
2019-01-02 01:00:00+00:00,H3,H2,0.0
2019-01-02 01:00:00+00:00,H3,H3,0.0
2019-01-02 01:00:00+00:00,H3,H4,0.0
2019-01-02 01:00:00+00:00,H4,H1,0.0
2019-01-02 01:00:00+00:00,H4,H2,0.0
2019-01-02 01:00:00+00:00,H4,H3,0.0
2019-01-02 01:00:00+00:00,H4,H4,0.0
2019-01-02 01:30:00+00:00,H1,H1,0.0
2019-01-02 01:30:00+00:00,H1,H2,0.0
2019-01-02 01:30:00+00:00,H1,H3,0.0
2019-01-02 01:30:00+00:00,H1,H4,0.0
2019-01-02 01:30:00+00:00,H2,H1,0.0
2019-01-02 01:30:00+00:00,H2,H2,0.0
2019-01-02 01:30:00+00:00,H2,H3,0.0
2019-01-02 01:30:00+00:00,H2,H4,0.0
2019-01-02 01:30:00+00:00,H3,H1,0.0
2019-01-02 01:30:00+00:00,H3,H2,0.0
2019-01-02 01:30:00+00:00,H3,H3,0.0
2019-01-02 01:30:00+00:00,H3,H4,0.0
2019-01-02 01:30:00+00:00,H4,H1,0.0
2019-01-02 01:30:00+00:00,H4,H2,0.0
2019-01-02 01:30:00+00:00,H4,H3,0.0
2019-01-02 01:30:00+00:00,H4,H4,0.0
2019-01-02 02:00:00+00:00,H1,H1,0.0
2019-01-02 02:00:00+00:00,H1,H2,0.0
2019-01-02 02:00:00+00:00,H1,H3,0.0
2019-01-02 02:00:00+00:00,H1,H4,0.0
2019-01-02 02:00:00+00:00,H2,H1,0.0
2019-01-02 02:00:00+00:00,H2,H2,0.0
2019-01-02 02:00:00+00:00,H2,H3,0.0
2019-01-02 02:00:00+00:00,H2,H4,0.0
2019-01-02 02:00:00+00:00,H3,H1,0.0
2019-01-02 02:00:00+00:00,H3,H2,0.0
2019-01-02 02:00:00+00:00,H3,H3,0.0
2019-01-02 02:00:00+00:00,H3,H4,0.0
2019-01-02 02:00:00+00:00,H4,H1,0.0
2019-01-02 02:00:00+00:00,H4,H2,0.0
2019-01-02 02:00:00+00:00,H4,H3,0.0
2019-01-02 02:00:00+00:00,H4,H4,0.0
2019-01-02 02:30:00+00:00,H1,H1,0.0
2019-01-02 02:30:00+00:00,H1,H2,0.0
2019-01-02 02:30:00+00:00,H1,H3,0.0
2019-01-02 02:30:00+00:00,H1,H4,0.0
2019-01-02 02:30:00+00:00,H2,H1,0.0
2019-01-02 02:30:00+00:00,H2,H2,0.0
2019-01-02 02:30:00+00:00,H2,H3,0.0
2019-01-02 02:30:00+00:00,H2,H4,0.0
2019-01-02 02:30:00+00:00,H3,H1,0.0
2019-01-02 02:30:00+00:00,H3,H2,0.0
2019-01-02 02:30:00+00:00,H3,H3,0.0
2019-01-02 02:30:00+00:00,H3,H4,0.0
2019-01-02 02:30:00+00:00,H4,H1,0.0
2019-01-02 02:30:00+00:00,H4,H2,0.0
2019-01-02 02:30:00+00:00,H4,H3,0.0
2019-01-02 02:30:00+00:00,H4,H4,0.0
2019-01-02 03:00:00+00:00,H1,H1,0.0
2019-01-02 03:00:00+00:00,H1,H2,0.0
2019-01-02 03:00:00+00:00,H1,H3,0.0
2019-01-02 03:00:00+00:00,H1,H4,0.0
2019-01-02 03:00:00+00:00,H2,H1,0.0
2019-01-02 03:00:00+00:00,H2,H2,0.0
2019-01-02 03:00:00+00:00,H2,H3,0.0
2019-01-02 03:00:00+00:00,H2,H4,0.0
2019-01-02 03:00:00+00:00,H3,H1,0.0
2019-01-02 03:00:00+00:00,H3,H2,0.0
2019-01-02 03:00:00+00:00,H3,H3,0.0
2019-01-02 03:00:00+00:00,H3,H4,0.0
2019-01-02 03:00:00+00:00,H4,H1,0.0
2019-01-02 03:00:00+00:00,H4,H2,0.0
2019-01-02 03:00:00+00:00,H4,H3,0.0
2019-01-02 03:00:00+00:00,H4,H4,0.0
2019-01-02 03:30:00+00:00,H1,H1,0.0
2019-01-02 03:30:00+00:00,H1,H2,0.0
2019-01-02 03:30:00+00:00,H1,H3,0.0
2019-01-02 03:30:00+00:00,H1,H4,0.0
2019-01-02 03:30:00+00:00,H2,H1,0.0
2019-01-02 03:30:00+00:00,H2,H2,0.0
2019-01-02 03:30:00+00:00,H2,H3,0.0
2019-01-02 03:30:00+00:00,H2,H4,0.0
2019-01-02 03:30:00+00:00,H3,H1,0.0
2019-01-02 03:30:00+00:00,H3,H2,0.0
2019-01-02 03:30:00+00:00,H3,H3,0.0
2019-01-02 03:30:00+00:00,H3,H4,0.0
2019-01-02 03:30:00+00:00,H4,H1,0.0
2019-01-02 03:30:00+00:00,H4,H2,0.0
2019-01-02 03:30:00+00:00,H4,H3,0.0
2019-01-02 03:30:00+00:00,H4,H4,0.0
2019-01-02 04:00:00+00:00,H1,H1,0.0
2019-01-02 04:00:00+00:00,H1,H2,0.0
2019-01-02 04:00:00+00:00,H1,H3,0.0
2019-01-02 04:00:00+00:00,H1,H4,0.0
2019-01-02 04:00:00+00:00,H2,H1,0.0
2019-01-02 04:00:00+00:00,H2,H2,0.0
2019-01-02 04:00:00+00:00,H2,H3,0.0
2019-01-02 04:00:00+00:00,H2,H4,0.0
2019-01-02 04:00:00+00:00,H3,H1,0.0
2019-01-02 04:00:00+00:00,H3,H2,0.0
2019-01-02 04:00:00+00:00,H3,H3,0.0
2019-01-02 04:00:00+00:00,H3,H4,0.0
2019-01-02 04:00:00+00:00,H4,H1,0.0
2019-01-02 04:00:00+00:00,H4,H2,0.0
2019-01-02 04:00:00+00:00,H4,H3,0.0
2019-01-02 04:00:00+00:00,H4,H4,0.0
2019-01-02 04:30:00+00:00,H1,H1,0.0
2019-01-02 04:30:00+00:00,H1,H2,0.0
2019-01-02 04:30:00+00:00,H1,H3,0.0
2019-01-02 04:30:00+00:00,H1,H4,0.0
2019-01-02 04:30:00+00:00,H2,H1,0.0
2019-01-02 04:30:00+00:00,H2,H2,0.0
2019-01-02 04:30:00+00:00,H2,H3,0.0
2019-01-02 04:30:00+00:00,H2,H4,0.0
2019-01-02 04:30:00+00:00,H3,H1,0.0
2019-01-02 04:30:00+00:00,H3,H2,0.0
2019-01-02 04:30:00+00:00,H3,H3,0.0
2019-01-02 04:30:00+00:00,H3,H4,0.0
2019-01-02 04:30:00+00:00,H4,H1,0.0
2019-01-02 04:30:00+00:00,H4,H2,0.0
2019-01-02 04:30:00+00:00,H4,H3,0.0
2019-01-02 04:30:00+00:00,H4,H4,0.0
2019-01-02 05:00:00+00:00,H1,H1,0.0
2019-01-02 05:00:00+00:00,H1,H2,0.0
2019-01-02 05:00:00+00:00,H1,H3,0.0
2019-01-02 05:00:00+00:00,H1,H4,0.0
2019-01-02 05:00:00+00:00,H2,H1,0.0
2019-01-02 05:00:00+00:00,H2,H2,0.0
2019-01-02 05:00:00+00:00,H2,H3,0.0
2019-01-02 05:00:00+00:00,H2,H4,0.0
2019-01-02 05:00:00+00:00,H3,H1,0.0
2019-01-02 05:00:00+00:00,H3,H2,0.0
2019-01-02 05:00:00+00:00,H3,H3,0.0
2019-01-02 05:00:00+00:00,H3,H4,0.0
2019-01-02 05:00:00+00:00,H4,H1,0.0
2019-01-02 05:00:00+00:00,H4,H2,0.0
2019-01-02 05:00:00+00:00,H4,H3,0.0
2019-01-02 05:00:00+00:00,H4,H4,0.0
2019-01-02 05:30:00+00:00,H1,H1,0.0
2019-01-02 05:30:00+00:00,H1,H2,0.0
2019-01-02 05:30:00+00:00,H1,H3,0.0
2019-01-02 05:30:00+00:00,H1,H4,0.0
2019-01-02 05:30:00+00:00,H2,H1,0.0
2019-01-02 05:30:00+00:00,H2,H2,0.0
2019-01-02 05:30:00+00:00,H2,H3,0.0
2019-01-02 05:30:00+00:00,H2,H4,0.0
2019-01-02 05:30:00+00:00,H3,H1,0.0
2019-01-02 05:30:00+00:00,H3,H2,0.0
2019-01-02 05:30:00+00:00,H3,H3,0.0
2019-01-02 05:30:00+00:00,H3,H4,0.0
2019-01-02 05:30:00+00:00,H4,H1,0.0
2019-01-02 05:30:00+00:00,H4,H2,0.0
2019-01-02 05:30:00+00:00,H4,H3,0.0
2019-01-02 05:30:00+00:00,H4,H4,0.0
2019-01-02 06:00:00+00:00,H1,H1,0.0
2019-01-02 06:00:00+00:00,H1,H2,0.0
2019-01-02 06:00:00+00:00,H1,H3,0.0
2019-01-02 06:00:00+00:00,H1,H4,0.0
2019-01-02 06:00:00+00:00,H2,H1,0.0
2019-01-02 06:00:00+00:00,H2,H2,0.0
2019-01-02 06:00:00+00:00,H2,H3,0.0
2019-01-02 06:00:00+00:00,H2,H4,0.0
2019-01-02 06:00:00+00:00,H3,H1,0.0
2019-01-02 06:00:00+00:00,H3,H2,0.0
2019-01-02 06:00:00+00:00,H3,H3,0.0
2019-01-02 06:00:00+00:00,H3,H4,0.0
2019-01-02 06:00:00+00:00,H4,H1,0.0
2019-01-02 06:00:00+00:00,H4,H2,0.0
2019-01-02 06:00:00+00:00,H4,H3,0.0
2019-01-02 06:00:00+00:00,H4,H4,0.0
2019-01-02 06:30:00+00:00,H1,H1,0.0
2019-01-02 06:30:00+00:00,H1,H2,0.0
2019-01-02 06:30:00+00:00,H1,H3,0.0
2019-01-02 06:30:00+00:00,H1,H4,0.0
2019-01-02 06:30:00+00:00,H2,H1,0.0
2019-01-02 06:30:00+00:00,H2,H2,0.0
2019-01-02 06:30:00+00:00,H2,H3,0.0
2019-01-02 06:30:00+00:00,H2,H4,0.0
2019-01-02 06:30:00+00:00,H3,H1,0.0
2019-01-02 06:30:00+00:00,H3,H2,0.0
2019-01-02 06:30:00+00:00,H3,H3,0.0
2019-01-02 06:30:00+00:00,H3,H4,0.0
2019-01-02 06:30:00+00:00,H4,H1,0.0
2019-01-02 06:30:00+00:00,H4,H2,0.0
2019-01-02 06:30:00+00:00,H4,H3,0.0
2019-01-02 06:30:00+00:00,H4,H4,0.0
2019-01-02 07:00:00+00:00,H1,H1,0.0
2019-01-02 07:00:00+00:00,H1,H2,0.0
2019-01-02 07:00:00+00:00,H1,H3,0.0
2019-01-02 07:00:00+00:00,H1,H4,0.0
2019-01-02 07:00:00+00:00,H2,H1,0.0
2019-01-02 07:00:00+00:00,H2,H2,0.0
2019-01-02 07:00:00+00:00,H2,H3,0.0
2019-01-02 07:00:00+00:00,H2,H4,0.0
2019-01-02 07:00:00+00:00,H3,H1,0.0
2019-01-02 07:00:00+00:00,H3,H2,0.0
2019-01-02 07:00:00+00:00,H3,H3,0.0
2019-01-02 07:00:00+00:00,H3,H4,0.0
2019-01-02 07:00:00+00:00,H4,H1,0.0
2019-01-02 07:00:00+00:00,H4,H2,0.0
2019-01-02 07:00:00+00:00,H4,H3,0.0
2019-01-02 07:00:00+00:00,H4,H4,0.0
2019-01-02 07:30:00+00:00,H1,H1,0.0
2019-01-02 07:30:00+00:00,H1,H2,0.0
2019-01-02 07:30:00+00:00,H1,H3,0.0
2019-01-02 07:30:00+00:00,H1,H4,0.0
2019-01-02 07:30:00+00:00,H2,H1,0.0
2019-01-02 07:30:00+00:00,H2,H2,0.0
2019-01-02 07:30:00+00:00,H2,H3,0.0
2019-01-02 07:30:00+00:00,H2,H4,0.0
2019-01-02 07:30:00+00:00,H3,H1,0.0
2019-01-02 07:30:00+00:00,H3,H2,0.0
2019-01-02 07:30:00+00:00,H3,H3,0.0
2019-01-02 07:30:00+00:00,H3,H4,0.0
2019-01-02 07:30:00+00:00,H4,H1,0.0
2019-01-02 07:30:00+00:00,H4,H2,0.0
2019-01-02 07:30:00+00:00,H4,H3,0.0
2019-01-02 07:30:00+00:00,H4,H4,0.0
2019-01-02 08:00:00+00:00,H1,H1,0.0
2019-01-02 08:00:00+00:00,H1,H2,0.0
2019-01-02 08:00:00+00:00,H1,H3,0.135082438310684
2019-01-02 08:00:00+00:00,H1,H4,0.0
2019-01-02 08:00:00+00:00,H2,H1,0.0
